sale_id,match_id,price_tier,quantity,unit_price_usd,channel,buyer_country
28091,76,Category 2,2,158.98,Official Hospitality Package,USA
28092,76,Category 4,1,60.67,FIFA.com Ticketing Platform,England
28093,76,Category 3,2,102.04,FIFA.com Ticketing Platform,Germany
28094,76,Category 4,3,67.12,Official Hospitality Package,India
28095,76,Category 3,1,107.02,FIFA.com Ticketing Platform,France
28096,76,Category 3,4,96.77,Ticket Lottery Allocation,Brazil
28097,76,Category 4,4,63.51,Ticket Lottery Allocation,Germany
28098,76,Category 3,1,108.5,FIFA.com Ticketing Platform,Mexico
28099,76,Category 4,3,58.83,Ticket Lottery Allocation,Canada
28100,76,Category 2,1,158.66,FIFA.com Ticketing Platform,USA
28101,76,Category 3,2,104.05,Ticket Lottery Allocation,Spain
28102,76,Category 2,2,180.35,FIFA.com Ticketing Platform,Spain
28103,76,Category 2,1,173.2,Official Hospitality Package,France
28104,76,Category 3,1,109.24,Ticket Lottery Allocation,Mexico
28105,76,Category 3,6,95.2,FIFA.com Ticketing Platform,Japan
28106,76,Category 2,1,184.3,Ticket Lottery Allocation,Germany
28107,76,Category 4,4,67.43,Official Hospitality Package,Japan
28108,76,Category 3,4,107.27,Ticket Lottery Allocation,Australia
28109,76,Category 2,2,177.7,FIFA.com Ticketing Platform,France
28110,76,Hospitality,4,1061.49,FIFA.com Ticketing Platform,Nigeria
28111,76,Category 3,2,103.0,FIFA.com Ticketing Platform,Australia
28112,76,Category 3,1,106.01,FIFA.com Ticketing Platform,England
28113,76,Category 3,1,90.58,Official Hospitality Package,South Africa
28114,76,Category 1,4,298.6,Ticket Lottery Allocation,Mexico
28115,76,Category 2,1,170.63,FIFA.com Ticketing Platform,Mexico
28116,76,Hospitality,3,983.11,Verified Resale Platform,Australia
28117,76,Category 3,3,105.54,FIFA.com Ticketing Platform,Brazil
28118,76,Category 2,3,173.25,Verified Resale Platform,Canada
28119,76,Category 3,3,95.88,Ticket Lottery Allocation,Brazil
28120,76,Category 1,4,288.17,FIFA.com Ticketing Platform,India
28121,76,Category 3,3,101.0,Ticket Lottery Allocation,Colombia
28122,76,Category 2,1,186.8,FIFA.com Ticketing Platform,Colombia
28123,76,Category 1,6,304.06,FIFA.com Ticketing Platform,Brazil
28124,76,Category 2,4,178.32,FIFA.com Ticketing Platform,Germany
28125,76,Category 4,2,62.71,Ticket Lottery Allocation,Colombia
28126,76,Category 3,3,97.07,FIFA.com Ticketing Platform,Canada
28127,76,Category 2,2,167.73,FIFA.com Ticketing Platform,Colombia
28128,76,Category 2,1,166.79,FIFA.com Ticketing Platform,Brazil
28129,76,Category 2,2,157.2,FIFA.com Ticketing Platform,Spain
28130,76,Category 2,1,169.33,FIFA.com Ticketing Platform,Nigeria
28131,76,Category 1,4,288.85,FIFA.com Ticketing Platform,USA
28132,76,Category 2,2,172.18,FIFA.com Ticketing Platform,Canada
28133,76,Category 3,1,102.1,FIFA.com Ticketing Platform,Germany
28134,76,Category 1,3,289.29,FIFA.com Ticketing Platform,Nigeria
28135,76,Category 3,3,104.05,Ticket Lottery Allocation,Argentina
28136,76,Category 2,6,163.3,Verified Resale Platform,Germany
28137,76,Category 4,1,64.0,FIFA.com Ticketing Platform,South Africa
28138,76,Category 1,2,303.03,FIFA.com Ticketing Platform,Argentina
28139,76,Category 2,6,171.45,FIFA.com Ticketing Platform,Argentina
28140,76,Category 2,4,160.84,FIFA.com Ticketing Platform,Nigeria
28141,76,Category 3,2,94.06,FIFA.com Ticketing Platform,Nigeria
28142,76,Hospitality,3,1088.14,FIFA.com Ticketing Platform,Australia
28143,76,Category 4,2,62.14,Verified Resale Platform,USA
28144,76,Category 2,1,186.1,FIFA.com Ticketing Platform,Japan
28145,76,Category 2,3,167.72,FIFA.com Ticketing Platform,Argentina
28146,76,Category 4,2,66.77,FIFA.com Ticketing Platform,Argentina
28147,76,Category 4,1,59.67,FIFA.com Ticketing Platform,France
28148,76,Category 2,4,181.78,Ticket Lottery Allocation,France
28149,76,Category 4,3,57.72,FIFA.com Ticketing Platform,Colombia
28150,76,Category 1,1,314.02,FIFA.com Ticketing Platform,Brazil
28151,76,Category 3,1,94.36,Verified Resale Platform,Nigeria
28152,76,Category 3,1,102.44,FIFA.com Ticketing Platform,India
28153,76,Category 1,2,303.05,FIFA.com Ticketing Platform,France
28154,76,Category 2,1,178.5,FIFA.com Ticketing Platform,Brazil
28155,76,Category 3,2,95.43,FIFA.com Ticketing Platform,Germany
28156,76,Category 3,1,91.12,Ticket Lottery Allocation,India
28157,76,Category 1,6,322.24,FIFA.com Ticketing Platform,France
28158,76,Category 2,2,180.5,FIFA.com Ticketing Platform,USA
28159,76,Category 3,2,90.27,Ticket Lottery Allocation,France
28160,76,Category 3,2,103.0,Official Hospitality Package,Japan
28161,76,Category 2,3,170.63,FIFA.com Ticketing Platform,Argentina
28162,76,Category 3,3,95.18,Official Hospitality Package,France
28163,76,Category 3,2,99.52,FIFA.com Ticketing Platform,Canada
28164,76,Category 4,2,67.86,FIFA.com Ticketing Platform,Spain
28165,76,Category 4,6,65.28,FIFA.com Ticketing Platform,Brazil
28166,76,Category 1,1,305.01,Ticket Lottery Allocation,Brazil
28167,76,Category 4,2,66.14,Verified Resale Platform,Spain
28168,76,Hospitality,2,1069.64,Ticket Lottery Allocation,Mexico
28169,76,Category 1,3,296.52,FIFA.com Ticketing Platform,Mexico
28170,76,Category 2,3,160.88,Ticket Lottery Allocation,Spain
28171,76,Category 3,2,97.69,Ticket Lottery Allocation,USA
28172,76,Category 4,1,61.53,Verified Resale Platform,Canada
28173,76,Hospitality,3,980.57,Verified Resale Platform,Nigeria
28174,76,Category 3,1,101.15,FIFA.com Ticketing Platform,Germany
28175,76,Category 2,4,166.63,FIFA.com Ticketing Platform,Mexico
28176,76,Category 2,1,159.75,Official Hospitality Package,South Africa
28177,76,Category 1,2,308.79,Ticket Lottery Allocation,USA
28178,76,Category 2,1,158.8,FIFA.com Ticketing Platform,Mexico
28179,76,Category 4,2,66.51,FIFA.com Ticketing Platform,Mexico
28180,76,Category 2,3,178.83,Official Hospitality Package,USA
28181,76,Category 2,2,162.29,FIFA.com Ticketing Platform,Canada
28182,76,Category 2,2,188.4,Ticket Lottery Allocation,South Africa
28183,76,Category 2,2,161.49,FIFA.com Ticketing Platform,Germany
28184,76,Category 3,2,103.6,FIFA.com Ticketing Platform,Germany
28185,76,Hospitality,6,963.4,FIFA.com Ticketing Platform,England
28186,76,Category 4,2,61.21,FIFA.com Ticketing Platform,England
28187,76,Category 3,2,104.43,Ticket Lottery Allocation,Germany
28188,76,Category 2,3,174.39,Verified Resale Platform,France
28189,76,Category 2,2,169.1,Official Hospitality Package,Nigeria
28190,76,Category 4,1,65.07,Verified Resale Platform,USA
28191,76,Category 3,2,91.42,Verified Resale Platform,Nigeria
28192,76,Hospitality,2,1062.02,FIFA.com Ticketing Platform,Nigeria
28193,76,Category 4,1,61.14,Verified Resale Platform,Brazil
28194,76,Hospitality,4,1026.09,FIFA.com Ticketing Platform,Canada
28195,76,Category 4,2,59.96,Ticket Lottery Allocation,Brazil
28196,76,Category 1,2,275.16,Ticket Lottery Allocation,Spain
28197,76,Hospitality,3,959.62,FIFA.com Ticketing Platform,Mexico
28198,76,Category 3,1,91.31,Ticket Lottery Allocation,USA
28199,76,Category 4,2,60.4,FIFA.com Ticketing Platform,South Africa
28200,76,Category 3,6,99.34,FIFA.com Ticketing Platform,Mexico
28201,76,Category 3,3,107.12,FIFA.com Ticketing Platform,France
28202,76,Category 4,4,57.94,Ticket Lottery Allocation,USA
28203,76,Category 4,1,58.08,Verified Resale Platform,Mexico
28204,76,Category 3,3,108.88,FIFA.com Ticketing Platform,South Africa
28205,76,Category 1,2,274.49,FIFA.com Ticketing Platform,Spain
28206,76,Category 3,1,97.77,FIFA.com Ticketing Platform,France
28207,76,Category 2,3,183.57,Ticket Lottery Allocation,Canada
28208,76,Category 4,3,63.49,Verified Resale Platform,Australia
28209,76,Category 1,6,290.23,Ticket Lottery Allocation,Mexico
28210,76,Category 3,3,101.45,FIFA.com Ticketing Platform,Japan
28211,76,Category 3,4,104.05,Ticket Lottery Allocation,Japan
28212,76,Category 2,6,163.04,FIFA.com Ticketing Platform,Japan
28213,76,Category 2,2,180.36,Ticket Lottery Allocation,India
28214,76,Category 1,6,310.87,FIFA.com Ticketing Platform,Australia
28215,76,Category 2,2,189.68,Ticket Lottery Allocation,Mexico
28216,76,Category 3,1,105.61,Official Hospitality Package,Argentina
28217,76,Category 4,1,61.45,FIFA.com Ticketing Platform,Japan
28218,76,Category 3,1,102.04,FIFA.com Ticketing Platform,South Africa
28219,76,Category 2,3,168.3,FIFA.com Ticketing Platform,France
28220,76,Category 3,6,93.39,FIFA.com Ticketing Platform,Colombia
28221,76,Category 2,2,176.2,Ticket Lottery Allocation,Brazil
28222,76,Category 4,1,64.46,FIFA.com Ticketing Platform,India
28223,76,Category 3,6,95.92,FIFA.com Ticketing Platform,South Africa
28224,76,Category 2,1,180.42,Verified Resale Platform,Japan
28225,76,Category 3,1,98.03,FIFA.com Ticketing Platform,Mexico
28226,76,Category 2,3,166.03,FIFA.com Ticketing Platform,Mexico
28227,76,Category 2,2,172.83,Verified Resale Platform,Spain
28228,76,Category 3,2,96.91,Ticket Lottery Allocation,Mexico
28229,76,Category 2,3,171.17,FIFA.com Ticketing Platform,India
28230,76,Category 3,2,97.07,FIFA.com Ticketing Platform,Nigeria
28231,76,Category 1,1,276.62,Ticket Lottery Allocation,Mexico
28232,76,Category 1,4,312.51,FIFA.com Ticketing Platform,Japan
28233,76,Category 3,1,98.29,Ticket Lottery Allocation,South Africa
28234,76,Category 3,4,107.45,FIFA.com Ticketing Platform,Mexico
28235,76,Category 3,1,93.57,FIFA.com Ticketing Platform,Argentina
28236,76,Category 3,1,92.71,FIFA.com Ticketing Platform,India
28237,76,Category 1,1,293.88,Ticket Lottery Allocation,Mexico
28238,76,Category 2,4,189.55,FIFA.com Ticketing Platform,South Africa
28239,76,Category 4,3,65.16,FIFA.com Ticketing Platform,Brazil
28240,76,Category 2,2,182.51,FIFA.com Ticketing Platform,Argentina
28241,76,Category 3,1,99.77,FIFA.com Ticketing Platform,Germany
28242,76,Category 2,1,161.09,FIFA.com Ticketing Platform,Mexico
28243,76,Hospitality,1,913.53,FIFA.com Ticketing Platform,Australia
28244,76,Category 4,1,62.35,Verified Resale Platform,Nigeria
28245,76,Category 2,6,178.91,Official Hospitality Package,India
28246,76,Category 3,2,106.18,Official Hospitality Package,Brazil
28247,76,Category 3,3,90.61,Ticket Lottery Allocation,Argentina
28248,76,Category 2,2,182.6,Verified Resale Platform,Nigeria
28249,76,Category 3,3,93.5,Ticket Lottery Allocation,Spain
28250,76,Category 3,3,103.66,FIFA.com Ticketing Platform,Argentina
28251,76,Category 2,4,167.36,FIFA.com Ticketing Platform,Australia
28252,76,Category 3,2,91.84,Verified Resale Platform,USA
28253,76,Category 3,1,108.82,FIFA.com Ticketing Platform,Argentina
28254,76,Hospitality,4,1058.99,FIFA.com Ticketing Platform,South Africa
28255,76,Category 2,1,182.38,Ticket Lottery Allocation,Japan
28256,76,Category 2,1,185.42,Official Hospitality Package,Canada
28257,76,Category 4,4,67.95,Ticket Lottery Allocation,Argentina
28258,76,Category 4,1,64.37,Verified Resale Platform,USA
28259,76,Category 2,1,175.56,FIFA.com Ticketing Platform,Mexico
28260,77,Category 2,3,179.53,FIFA.com Ticketing Platform,Spain
28261,77,Category 3,2,99.85,FIFA.com Ticketing Platform,Argentina
28262,77,Category 3,3,99.65,FIFA.com Ticketing Platform,Australia
28263,77,Category 3,2,102.05,FIFA.com Ticketing Platform,Mexico
28264,77,Category 2,1,161.87,Ticket Lottery Allocation,Germany
28265,77,Category 3,3,106.86,Verified Resale Platform,Nigeria
28266,77,Category 4,2,67.95,FIFA.com Ticketing Platform,Japan
28267,77,Category 4,3,61.92,Ticket Lottery Allocation,Mexico
28268,77,Category 3,1,100.65,FIFA.com Ticketing Platform,Spain
28269,77,Category 1,6,301.85,Official Hospitality Package,Germany
28270,77,Category 3,1,100.47,FIFA.com Ticketing Platform,Nigeria
28271,77,Category 1,2,291.8,Verified Resale Platform,Nigeria
28272,77,Category 1,2,275.59,Official Hospitality Package,USA
28273,77,Category 4,1,64.83,FIFA.com Ticketing Platform,Spain
28274,77,Category 2,1,163.01,Official Hospitality Package,India
28275,77,Category 3,1,108.58,FIFA.com Ticketing Platform,Argentina
28276,77,Category 2,1,173.91,FIFA.com Ticketing Platform,Japan
28277,77,Category 3,4,97.93,Ticket Lottery Allocation,South Africa
28278,77,Hospitality,2,909.67,FIFA.com Ticketing Platform,England
28279,77,Category 3,1,95.7,FIFA.com Ticketing Platform,South Africa
28280,77,Category 2,1,157.66,Ticket Lottery Allocation,India
28281,77,Category 4,1,63.48,FIFA.com Ticketing Platform,South Africa
28282,77,Hospitality,2,1052.61,Official Hospitality Package,India
28283,77,Category 3,1,108.67,Ticket Lottery Allocation,USA
28284,77,Category 3,1,95.55,Verified Resale Platform,Australia
28285,77,Category 3,1,107.36,FIFA.com Ticketing Platform,England
28286,77,Category 2,1,167.9,FIFA.com Ticketing Platform,Australia
28287,77,Category 1,4,288.8,FIFA.com Ticketing Platform,Mexico
28288,77,Category 2,1,157.39,FIFA.com Ticketing Platform,Germany
28289,77,Category 3,1,98.93,FIFA.com Ticketing Platform,Canada
28290,77,Category 1,3,294.97,FIFA.com Ticketing Platform,France
28291,77,Category 1,1,272.93,FIFA.com Ticketing Platform,England
28292,77,Category 4,3,68.59,Official Hospitality Package,Spain
28293,77,Category 3,2,95.98,Official Hospitality Package,India
28294,77,Category 2,3,169.49,Verified Resale Platform,South Africa
28295,77,Category 1,2,326.86,FIFA.com Ticketing Platform,Nigeria
28296,77,Category 3,1,92.07,FIFA.com Ticketing Platform,Japan
28297,77,Category 3,4,100.9,Ticket Lottery Allocation,Canada
28298,77,Category 1,3,297.35,Ticket Lottery Allocation,Argentina
28299,77,Category 3,2,90.93,FIFA.com Ticketing Platform,France
28300,77,Category 1,2,304.95,Verified Resale Platform,Nigeria
28301,77,Hospitality,3,1066.46,Ticket Lottery Allocation,Germany
28302,77,Category 2,3,175.65,Ticket Lottery Allocation,Japan
28303,77,Category 3,2,98.53,Official Hospitality Package,Colombia
28304,77,Hospitality,1,1067.52,FIFA.com Ticketing Platform,Spain
28305,77,Category 3,3,95.96,FIFA.com Ticketing Platform,Germany
28306,77,Category 1,3,312.55,FIFA.com Ticketing Platform,Japan
28307,77,Category 1,6,325.41,FIFA.com Ticketing Platform,Brazil
28308,77,Category 1,1,326.25,Verified Resale Platform,Argentina
28309,77,Category 1,1,281.0,FIFA.com Ticketing Platform,USA
28310,77,Category 3,3,90.89,Official Hospitality Package,Colombia
28311,77,Category 3,4,102.05,Ticket Lottery Allocation,England
28312,77,Category 3,4,101.8,FIFA.com Ticketing Platform,India
28313,77,Category 2,2,174.22,FIFA.com Ticketing Platform,India
28314,77,Category 1,2,281.48,FIFA.com Ticketing Platform,Germany
28315,77,Category 2,2,185.66,Ticket Lottery Allocation,Mexico
28316,77,Category 2,2,187.04,FIFA.com Ticketing Platform,Australia
28317,77,Category 4,2,61.23,FIFA.com Ticketing Platform,Nigeria
28318,77,Category 1,2,318.88,Ticket Lottery Allocation,Germany
28319,77,Category 1,1,272.02,Ticket Lottery Allocation,Australia
28320,77,Category 3,2,108.73,FIFA.com Ticketing Platform,Nigeria
28321,77,Category 3,6,93.12,FIFA.com Ticketing Platform,Japan
28322,77,Category 3,3,92.86,Ticket Lottery Allocation,Argentina
28323,77,Category 3,1,96.39,FIFA.com Ticketing Platform,Colombia
28324,77,Category 2,2,170.84,Official Hospitality Package,Spain
28325,77,Category 1,3,283.16,Ticket Lottery Allocation,India
28326,77,Category 4,4,63.81,Ticket Lottery Allocation,Germany
28327,77,Category 2,2,168.89,FIFA.com Ticketing Platform,Japan
28328,77,Category 2,2,163.45,FIFA.com Ticketing Platform,India
28329,77,Category 1,1,274.61,FIFA.com Ticketing Platform,USA
28330,77,Category 2,1,169.04,FIFA.com Ticketing Platform,England
28331,77,Category 3,2,98.1,Official Hospitality Package,Australia
28332,77,Category 2,1,166.88,FIFA.com Ticketing Platform,Argentina
28333,77,Category 2,2,184.77,FIFA.com Ticketing Platform,USA
28334,77,Category 3,2,94.29,Ticket Lottery Allocation,Germany
28335,77,Category 1,1,325.66,Verified Resale Platform,Mexico
28336,77,Category 2,3,163.16,Ticket Lottery Allocation,India
28337,77,Category 2,1,164.58,FIFA.com Ticketing Platform,Nigeria
28338,77,Category 3,1,103.69,FIFA.com Ticketing Platform,England
28339,77,Category 4,6,60.13,FIFA.com Ticketing Platform,USA
28340,77,Category 3,1,107.6,FIFA.com Ticketing Platform,South Africa
28341,77,Category 2,4,189.14,FIFA.com Ticketing Platform,Canada
28342,77,Category 4,1,58.23,FIFA.com Ticketing Platform,Canada
28343,77,Category 2,1,169.34,FIFA.com Ticketing Platform,France
28344,77,Category 4,3,64.46,Official Hospitality Package,Nigeria
28345,77,Category 4,3,65.67,FIFA.com Ticketing Platform,Mexico
28346,77,Category 1,3,320.23,Ticket Lottery Allocation,Brazil
28347,77,Category 2,1,170.5,FIFA.com Ticketing Platform,India
28348,77,Hospitality,6,907.16,Ticket Lottery Allocation,Germany
28349,77,Hospitality,2,1043.38,Official Hospitality Package,Brazil
28350,77,Category 3,4,99.59,Verified Resale Platform,Germany
28351,77,Category 3,4,98.57,FIFA.com Ticketing Platform,Germany
28352,77,Category 4,1,62.43,FIFA.com Ticketing Platform,Argentina
28353,77,Category 3,4,109.13,Ticket Lottery Allocation,Canada
28354,77,Category 2,1,158.91,Ticket Lottery Allocation,Colombia
28355,77,Category 3,1,91.27,FIFA.com Ticketing Platform,India
28356,77,Hospitality,2,1012.2,FIFA.com Ticketing Platform,Spain
28357,77,Category 2,3,166.51,FIFA.com Ticketing Platform,Germany
28358,77,Category 4,2,63.09,FIFA.com Ticketing Platform,Canada
28359,77,Category 4,2,63.32,Ticket Lottery Allocation,Mexico
28360,77,Category 3,2,96.41,Ticket Lottery Allocation,Canada
28361,77,Category 3,3,106.71,Verified Resale Platform,India
28362,77,Category 1,4,319.35,Ticket Lottery Allocation,Argentina
28363,77,Category 3,1,103.15,Verified Resale Platform,Canada
28364,77,Category 3,1,103.18,Ticket Lottery Allocation,India
28365,77,Hospitality,2,1040.49,FIFA.com Ticketing Platform,South Africa
28366,77,Hospitality,3,1085.23,FIFA.com Ticketing Platform,Canada
28367,77,Category 3,1,90.56,FIFA.com Ticketing Platform,Spain
28368,77,Hospitality,4,1031.14,Verified Resale Platform,Germany
28369,77,Hospitality,1,973.17,Ticket Lottery Allocation,Spain
28370,77,Category 2,2,182.7,FIFA.com Ticketing Platform,Japan
28371,77,Category 3,3,100.05,Verified Resale Platform,USA
28372,77,Category 2,1,164.95,Official Hospitality Package,England
28373,77,Category 4,3,62.6,FIFA.com Ticketing Platform,Brazil
28374,77,Category 4,2,65.98,FIFA.com Ticketing Platform,England
28375,77,Category 3,1,96.16,Ticket Lottery Allocation,France
28376,77,Category 3,2,93.26,Ticket Lottery Allocation,Mexico
28377,77,Category 1,2,306.63,FIFA.com Ticketing Platform,Spain
28378,77,Category 3,3,97.23,Ticket Lottery Allocation,Argentina
28379,77,Category 3,3,107.87,FIFA.com Ticketing Platform,Brazil
28380,77,Category 3,3,103.32,FIFA.com Ticketing Platform,Nigeria
28381,77,Category 3,1,99.11,FIFA.com Ticketing Platform,Colombia
